Accession,module,tissue_origin,kME_module,multiple_tissues,transcript,gene_symbol,entrez_ID,numb_tissues
10003837700.Nrde2,brown,islet,0.840376495,NO,,Nrde2,10003837700,1
518352.Klhl24,brown,islet,0.840355519,NO,,Klhl24,518352,1
517150.Ankrd23,brown,islet,0.840280226,NO,,Ankrd23,517150,1
10003844162.Ttc3,brown,islet,0.83975301,NO,,Ttc3,10003844162,1
511085.Scly,brown,islet,0.839167398,NO,,Scly,511085,1
511693.Sri,brown,islet,0.83831007,NO,,Sri,511693,1
10004033285.Utrn,brown,islet,0.837111803,NO,,Utrn,10004033285,1
504759.Rnf19a,brown,islet,0.83707059,NO,,Rnf19a,504759,1
505740.Dcaf12,brown,islet,0.836999463,NO,,Dcaf12,505740,1
10003839063.Myo1d,brown,islet,0.836459378,NO,,Myo1d,10003839063,1
10004037252.Snrnp70,brown,islet,0.836082791,NO,,Snrnp70,10004037252,1
498518.Snx21,brown,islet,0.835909871,NO,,Snx21,498518,1
507833.Tardbp,brown,islet,0.835140965,NO,,Tardbp,507833,1
10003839768.Fam214a,brown,islet,0.835046038,NO,,Fam214a,10003839768,1
10003839298.Fam171a1,brown,islet,0.834760875,NO,,Fam171a1,10003839298,1
515845.Paxbp1,brown,islet,0.833853611,NO,,Paxbp1,515845,1
511223.C2cd5,brown,islet,0.83367026,NO,,C2cd5,511223,1
504817.Ankrd16,brown,islet,0.833449668,NO,,Ankrd16,504817,1
10002897870.Ankrd16,brown,islet,0.833371027,NO,,Ankrd16,10002897870,1
10003844215.Tbc1d23,brown,islet,0.833271773,NO,,Tbc1d23,10003844215,1
511462.Sf3b3,brown,islet,0.832640996,NO,,Sf3b3,511462,1
1476325.Ulk2,brown,islet,0.832285621,NO,,Ulk2,1476325,1
10003839504.Cdc42bpa,brown,islet,0.831642674,NO,,Cdc42bpa,10003839504,1
504745.Smim20,brown,islet,0.829810346,NO,,Smim20,504745,1
10003837826.Rap1gap2,brown,islet,0.829572261,NO,,Rap1gap2,10003837826,1
515846.Slc25a51,brown,islet,0.829294807,NO,,Slc25a51,515846,1
10003837942.Cmip,brown,islet,0.829027158,NO,,Cmip,10003837942,1
10002913797.Ints6l,brown,islet,0.828842697,NO,,Ints6l,10002913797,1
10003843806.AI480526,brown,islet,0.828526045,NO,,AI480526,10003843806,1
508268.Gm9071,brown,islet,0.828033273,NO,,Gm9071,508268,1
10002945157.Dip2c,brown,islet,0.828008289,NO,,Dip2c,10002945157,1
510295.Ppp3r1,brown,islet,0.827831761,NO,,Ppp3r1,510295,1
10003843238.Uso1,brown,islet,0.826510983,NO,,Uso1,10003843238,1
499438.Neo1,brown,islet,0.824238377,NO,,Neo1,499438,1
10003842406.Cmtm4,brown,islet,0.824171255,NO,,Cmtm4,10003842406,1
501103.Urgcp,brown,islet,0.823971373,NO,,Urgcp,501103,1
508147.5031434O11Rik,brown,islet,0.823826018,NO,,5031434O11Rik,508147,1
10003839215.Snx16,brown,islet,0.823426804,NO,,Snx16,10003839215,1
518514.Pan2,brown,islet,0.822241705,NO,,Pan2,518514,1
10002902252.Proser1,brown,islet,0.822224199,NO,,Proser1,10002902252,1
516998.Osbpl9,brown,islet,0.821581322,NO,,Osbpl9,516998,1
10003844876.A330076H08Rik,brown,islet,0.821562725,NO,,A330076H08Rik,10003844876,1
10003839088.A230057D06Rik,brown,islet,0.819650458,NO,,A230057D06Rik,10003839088,1
506130.Slc25a51,brown,islet,0.819414246,NO,,Slc25a51,506130,1
10003844456.Sfxn1,brown,islet,0.818590653,NO,,Sfxn1,10003844456,1
10003845224.Ubap2l,brown,islet,0.818231415,NO,,Ubap2l,10003845224,1
509079.Setd3,brown,islet,0.818017306,NO,,Setd3,509079,1
10004037622.Dido1,brown,islet,0.817850457,NO,,Dido1,10004037622,1
498413.Rpl11,brown,islet,0.8168448,NO,,Rpl11,498413,1
10003839701.Gpbp1,brown,islet,0.816367011,NO,,Gpbp1,10003839701,1
10002948734.Scn3a,brown,islet,0.816111491,NO,,Scn3a,10002948734,1
518501.Thoc1,brown,islet,0.815882444,NO,,Thoc1,518501,1
10002920612.Dlk1,brown,islet,0.815780877,NO,,Dlk1,10002920612,1
512192.Vmp1,brown,islet,0.815708469,NO,,Vmp1,512192,1
10003837492.Mbd2,brown,islet,0.815697262,NO,,Mbd2,10003837492,1
10003845180.Hivep3,brown,islet,0.814917924,NO,,Hivep3,10003845180,1
502935.Tmem168,brown,islet,0.81481131,NO,,Tmem168,502935,1
499414.Abhd17b,brown,islet,0.814427999,NO,,Abhd17b,499414,1
518061.Ctso,brown,islet,0.813804348,NO,,Ctso,518061,1
10003844579.Morc2a,brown,islet,0.812612444,NO,,Morc2a,10003844579,1
510574.Apbb3,brown,islet,0.811545943,NO,,Apbb3,510574,1
10003843274.Ahcyl2,brown,islet,0.81099243,NO,,Ahcyl2,10003843274,1
518293.Gm30674,brown,islet,0.81089792,NO,,Gm30674,518293,1
518840.E2f5,brown,islet,0.810869437,NO,,E2f5,518840,1
505860.Stambpl1,brown,islet,0.810618838,NO,,Stambpl1,505860,1
10002901009.Lmntd2,brown,islet,0.810399924,NO,,Lmntd2,10002901009,1
10003837874.Arhgef12,brown,islet,0.809626103,NO,,Arhgef12,10003837874,1
10003838021.Ccdc62,brown,islet,0.807957399,NO,,Ccdc62,10003838021,1
1010420.Pcsk4,brown,islet,0.807760928,NO,,Pcsk4,1010420,1
10003837671.Eif4g1,brown,islet,0.807262482,NO,,Eif4g1,10003837671,1
10003843467.Nt5c2,brown,islet,0.806775859,NO,,Nt5c2,10003843467,1
10003845402.Prpf40a,brown,islet,0.806521412,NO,,Prpf40a,10003845402,1
1365001.Chkb,brown,islet,0.806037755,NO,,Chkb,1365001,1
500540.Clcn3,brown,islet,0.805571014,NO,,Clcn3,500540,1
10003845464.Prrc2c,brown,islet,0.805358071,NO,,Prrc2c,10003845464,1
510510.Rnf220,brown,islet,0.804666822,NO,,Rnf220,510510,1
10003844763.Polb,brown,islet,0.803645492,NO,,Polb,10003844763,1
10003839713.Fndc3a,brown,islet,0.802793706,NO,,Fndc3a,10003839713,1
10003844871.Mcmbp,brown,islet,0.802705047,NO,,Mcmbp,10003844871,1
502599.Kif5b,brown,islet,0.802694633,NO,,Kif5b,502599,1
10004035353.Ghr,brown,islet,0.801524704,NO,,Ghr,10004035353,1
10003845221.Eif4e,brown,islet,0.800682804,NO,,Eif4e,10003845221,1
511127.Mcoln1,brown,islet,0.80009139,NO,,Mcoln1,511127,1
10004034272.Son,brown,islet,0.799760024,NO,,Son,10004034272,1
10003843931.Hspa9,brown,islet,0.799439698,NO,,Hspa9,10003843931,1
502495.Khdc4,brown,islet,0.799117981,NO,,Khdc4,502495,1
10003839273.Tor1aip1,brown,islet,0.798870641,NO,,Tor1aip1,10003839273,1
505231.Rbm39,brown,islet,0.798705715,NO,,Rbm39,505231,1
10003839755.Septin7,brown,islet,0.797631537,NO,,Septin7,10003839755,1
10002913932.Plekhn1,brown,islet,0.797375579,NO,,Plekhn1,10002913932,1
10003843290.Esrp1,brown,islet,0.797134079,NO,,Esrp1,10003843290,1
10003843907.Ranbp9,brown,islet,0.79712603,NO,,Ranbp9,10003843907,1
10004037408.Rnf130,brown,islet,0.79702717,NO,,Rnf130,10004037408,1
10003837542.Oga,brown,islet,0.797007833,NO,,Oga,10003837542,1
1484730.Kcnc3,brown,islet,0.796866657,NO,,Kcnc3,1484730,1
513882.Sltm,brown,islet,0.796671103,NO,,Sltm,513882,1
498055.Dexi,brown,islet,0.796455392,NO,,Dexi,498055,1
500957.Slc12a6,brown,islet,0.794019175,NO,,Slc12a6,500957,1
10003838180.Rere,brown,islet,0.793973289,NO,,Rere,10003838180,1
500752.Snx9,brown,islet,0.793625694,NO,,Snx9,500752,1
10004033244.Trp53i11,brown,islet,0.792809039,NO,,Trp53i11,10004033244,1
10002907852.Kifc2,brown,islet,0.792383395,NO,,Kifc2,10002907852,1
515300.Ap1s2,brown,islet,0.791753511,NO,,Ap1s2,515300,1
10004035514.Rgs11,brown,islet,0.790524687,NO,,Rgs11,10004035514,1
10002915837.Inha,brown,islet,0.788901025,NO,,Inha,10002915837,1
10003845261.Lrba,brown,islet,0.788843327,NO,,Lrba,10003845261,1
10003844109.Opa1,brown,islet,0.788486366,NO,,Opa1,10003844109,1
10004035950.Cstf2,brown,islet,0.787454382,NO,,Cstf2,10004035950,1
10003836313.Cep295,brown,islet,0.787385237,NO,,Cep295,10003836313,1
513614.Zfp346,brown,islet,0.787235128,NO,,Zfp346,513614,1
10004033945.Malat1,brown,islet,0.787046533,NO,,Malat1,10004033945,1
519583.Thpo,brown,islet,0.785543514,NO,,Thpo,519583,1
515139.Spag9,brown,islet,0.785469058,NO,,Spag9,515139,1
501279.Unc80,brown,islet,0.785022065,NO,,Unc80,501279,1
10003845311.Fam129b,brown,islet,0.784988555,NO,,Fam129b,10003845311,1
504598.Tpm3,brown,islet,0.784962216,NO,,Tpm3,504598,1
519620.Lncpint,brown,islet,0.784812797,NO,,Lncpint,519620,1
10003839292.Trip12,brown,islet,0.784747902,NO,,Trip12,10003839292,1
10003838114.Gm20560,brown,islet,0.784556998,NO,,Gm20560,10003838114,1
10003836753.Kmt2c,brown,islet,0.784179066,NO,,Kmt2c,10003836753,1
512329.Abr,brown,islet,0.784141773,NO,,Abr,512329,1
10003839213.Pkn2,brown,islet,0.78386165,NO,,Pkn2,10003839213,1
504441.Slc25a27,brown,islet,0.783510123,NO,,Slc25a27,504441,1
1375748.Erlin1,brown,islet,0.783323847,NO,,Erlin1,1375748,1
501829.Phf20l1,brown,islet,0.782720496,NO,,Phf20l1,501829,1
509602.Fam155a,brown,islet,0.782649752,NO,,Fam155a,509602,1
10004034352.Oga,brown,islet,0.78190354,NO,,Oga,10004034352,1
10002896761.Prpf39,brown,islet,0.781089234,NO,,Prpf39,10002896761,1
10003842863.Hibch,brown,islet,0.780874581,NO,,Hibch,10003842863,1
511935.Mbd6,brown,islet,0.78066465,NO,,Mbd6,511935,1
10003838237.Rbmx,brown,islet,0.779131565,NO,,Rbmx,10003838237,1
10003844536.Clasp2,brown,islet,0.778593348,NO,,Clasp2,10003844536,1
10002917002.Inava,brown,islet,0.778297048,NO,,Inava,10002917002,1
516523.Fgfr2,brown,islet,0.77792187,NO,,Fgfr2,516523,1
10002951031.Gm20546,brown,islet,0.777678777,NO,,Gm20546,10002951031,1
512106.Bcl9,brown,islet,0.77712934,NO,,Bcl9,512106,1
515391.Rab33b,brown,islet,0.776955655,NO,,Rab33b,515391,1
10004035258.Rad23b,brown,islet,0.776418366,NO,,Rad23b,10004035258,1
506479.Stam2,brown,islet,0.77636743,NO,,Stam2,506479,1
10002906457.Fam193b,brown,islet,0.776239941,NO,,Fam193b,10002906457,1
514622.Zdhhc6,brown,islet,0.776110232,NO,,Zdhhc6,514622,1
515195.Trim39,brown,islet,0.775951876,NO,,Trim39,515195,1
10003838332.Cab39,brown,islet,0.775769263,NO,,Cab39,10003838332,1
10002908460.2900005J15Rik,brown,islet,0.774789641,NO,,2900005J15Rik,10002908460,1
509693.Wwp1,brown,islet,0.773558941,NO,,Wwp1,509693,1
501744.Srrm1,brown,islet,0.773423385,NO,,Srrm1,501744,1
10004033691.Rchy1,brown,islet,0.773418314,NO,,Rchy1,10004033691,1
10003842172.Gphn,brown,islet,0.773111976,NO,,Gphn,10003842172,1
10002902763.Tmem86b,brown,islet,0.772718109,NO,,Tmem86b,10002902763,1
10004034790.Krit1,brown,islet,0.772635628,NO,,Krit1,10004034790,1
508322.Ddx23,brown,islet,0.771917935,NO,,Ddx23,508322,1
10002946515.Tacc2,brown,islet,0.771844839,NO,,Tacc2,10002946515,1
500381.Sdha,brown,islet,0.771585495,NO,,Sdha,500381,1
10002946916.Tmpo,brown,islet,0.771342455,NO,,Tmpo,10002946916,1
10003845394.Dnajc5,brown,islet,0.771240974,NO,,Dnajc5,10003845394,1
10003845481.Pou2f1,brown,islet,0.770874323,NO,,Pou2f1,10003845481,1
10002906648.Mob3a,brown,islet,0.770537532,NO,,Mob3a,10002906648,1
10003844083.Mpc1,brown,islet,0.770416036,NO,,Mpc1,10003844083,1
10002908127.Setd4,brown,islet,0.769913157,NO,,Setd4,10002908127,1
10003838916.Golgb1,brown,islet,0.76942571,NO,,Golgb1,10003838916,1
10003838484.Rnf14,brown,islet,0.769338078,NO,,Rnf14,10003838484,1
518906.Sptbn1,brown,islet,0.768232113,NO,,Sptbn1,518906,1
501779.Cacnb2,brown,islet,0.768129451,NO,,Cacnb2,501779,1
515045.Tut4,brown,islet,0.768106866,NO,,Tut4,515045,1
10002915069.Rnf167,brown,islet,0.76805278,NO,,Rnf167,10002915069,1
10003844005.Ankhd1,brown,islet,0.767552868,NO,,Ankhd1,10003844005,1
10003837498.Zfp608,brown,islet,0.76745159,NO,,Zfp608,10003837498,1
515187.Ddx50,brown,islet,0.767137491,NO,,Ddx50,515187,1
506695.Syne1,brown,islet,0.766431178,NO,,Syne1,506695,1
499142.Mapk6,brown,islet,0.766385764,NO,,Mapk6,499142,1
10004036396.Fem1c,brown,islet,0.766291002,NO,,Fem1c,10004036396,1
517753.Golga4,brown,islet,0.765627417,NO,,Golga4,517753,1
511817.Gnas,brown,islet,0.765138434,NO,,Gnas,511817,1
507642.Xntrpc,brown,islet,0.76490454,NO,,Xntrpc,507642,1
512879.Ube2b,brown,islet,0.764148765,NO,,Ube2b,512879,1
514398.Nktr,brown,islet,0.763585738,NO,,Nktr,514398,1
10002901251.Gm6009,brown,islet,0.763341574,NO,,Gm6009,10002901251,1
504109.Snhg12,brown,islet,0.763314634,NO,,Snhg12,504109,1
514083.5033424D13Rik,brown,islet,0.762941959,NO,,5033424D13Rik,514083,1
10003844858.Akap13,brown,islet,0.762381583,NO,,Akap13,10003844858,1
10003844559.Nlk,brown,islet,0.762305489,NO,,Nlk,10003844559,1
512847.Sh3bp4,brown,islet,0.761329031,NO,,Sh3bp4,512847,1
10003116907.Vps54,brown,islet,0.761003478,NO,,Vps54,10003116907,1
509365.Cacna1c,brown,islet,0.759939526,NO,,Cacna1c,509365,1
498923.Col27a1,brown,islet,0.759378925,NO,,Col27a1,498923,1
10004037260.Fryl,brown,islet,0.759265072,NO,,Fryl,10004037260,1
10003839242.Smap2,brown,islet,0.757370949,NO,,Smap2,10003839242,1
10003838188.Maml3,brown,islet,0.757055478,NO,,Maml3,10003838188,1
503411.Col27a1,brown,islet,0.757003204,NO,,Col27a1,503411,1
498785.Smad2,brown,islet,0.756728864,NO,,Smad2,498785,1
10004034884.Gm10722,brown,islet,0.756722889,NO,,Gm10722,10004034884,1
518854.Srrm2,brown,islet,0.756482285,NO,,Srrm2,518854,1
10003844750.Frs2,brown,islet,0.755807472,NO,,Frs2,10003844750,1
10004035941.Abraxas1,brown,islet,0.755427428,NO,,Abraxas1,10004035941,1
10003837571.Alcam,brown,islet,0.755233438,NO,,Alcam,10003837571,1
1479714.Mapk6,brown,islet,0.755206759,NO,,Mapk6,1479714,1
10002901767.Nrbp2,brown,islet,0.754207636,NO,,Nrbp2,10002901767,1
10004035517.1700029I15Rik,brown,islet,0.754135424,NO,,1700029I15Rik,10004035517,1
511789.Akap13,brown,islet,0.753947812,NO,,Akap13,511789,1
498140.Gm21992,brown,islet,0.753696539,NO,,Gm21992,498140,1
10003838089.Rnf103,brown,islet,0.753163302,NO,,Rnf103,10003838089,1
10003845269.Spata5,brown,islet,0.752211139,NO,,Spata5,10003845269,1
10003838094.Immt,brown,islet,0.751793356,NO,,Immt,10003838094,1
506015.1700056N10Rik,brown,islet,0.750927581,NO,,1700056N10Rik,506015,1
515326.Pcyt1a,brown,islet,0.750237558,NO,,Pcyt1a,515326,1
10002942511.Gapvd1,brown,islet,0.749701516,NO,,Gapvd1,10002942511,1
10002951203.Caps2,brown,islet,0.749594751,NO,,Caps2,10002951203,1
10003845009.Gm22915,brown,islet,0.749455348,NO,,Gm22915,10003845009,1
10004036843.Ankhd1,brown,islet,0.749365084,NO,,Ankhd1,10004036843,1
10003838065.Git2,brown,islet,0.748922476,NO,,Git2,10003838065,1
501469.Dennd1b,brown,islet,0.748686325,NO,,Dennd1b,501469,1
10004038081.Vmp1,brown,islet,0.748342761,NO,,Vmp1,10004038081,1
10003839178.Lcorl,brown,islet,0.747366086,NO,,Lcorl,10003839178,1
10003837784.Snupn,brown,islet,0.747175028,NO,,Snupn,10003837784,1
10003838913.Fgf12,brown,islet,0.746655755,NO,,Fgf12,10003838913,1
511900.Prickle2,brown,islet,0.745747303,NO,,Prickle2,511900,1
10004034920.Nsd1,brown,islet,0.745631365,NO,,Nsd1,10004034920,1
10003839064.Clint1,brown,islet,0.744498463,NO,,Clint1,10003839064,1
10004034615.Aftph,brown,islet,0.744366561,NO,,Aftph,10004034615,1
514668.Ndufs4,brown,islet,0.744007084,NO,,Ndufs4,514668,1
501007.Setd2,brown,islet,0.74364756,NO,,Setd2,501007,1
499028.Ubtf,brown,islet,0.743531317,NO,,Ubtf,499028,1
10003114850.A530020G20Rik,brown,islet,0.742410134,NO,,A530020G20Rik,10003114850,1
10003839040.Gm48796,brown,islet,0.742220956,NO,,Gm48796,10003839040,1
503698.Brwd1,brown,islet,0.742057407,NO,,Brwd1,503698,1
514758.4930434J06Rik,brown,islet,0.741856884,NO,,4930434J06Rik,514758,1
507953.Rrn3,brown,islet,0.741702544,NO,,Rrn3,507953,1
1486420.Tia1,brown,islet,0.741325598,NO,,Tia1,1486420,1
10003844067.Wiz,brown,islet,0.741181584,NO,,Wiz,10003844067,1
519751.9530046B11Rik,brown,islet,0.740329624,NO,,9530046B11Rik,519751,1
10002904282.Zfc3h1,brown,islet,0.740203554,NO,,Zfc3h1,10002904282,1
499511.Lrig2,brown,islet,0.740042421,NO,,Lrig2,499511,1
501326.Bop1,brown,islet,0.739429734,NO,,Bop1,501326,1
510853.Larp1,brown,islet,0.737410541,NO,,Larp1,510853,1
510778.Thoc2l,brown,islet,0.736484458,NO,,Thoc2l,510778,1
505980.Lurap1l,brown,islet,0.735699326,NO,,Lurap1l,505980,1
10003844550.Kansl1,brown,islet,0.735670386,NO,,Kansl1,10003844550,1
498156.Chd2,brown,islet,0.735354839,NO,,Chd2,498156,1
10003846007.Srrm2,brown,islet,0.734910919,NO,,Srrm2,10003846007,1
10004035867.Casp8,brown,islet,0.734810188,NO,,Casp8,10004035867,1
498406.Phf6,brown,islet,0.733987348,NO,,Phf6,498406,1
10003842830.Sptan1,brown,islet,0.733633591,NO,,Sptan1,10003842830,1
10003118283.Zfc3h1,brown,islet,0.733014728,NO,,Zfc3h1,10003118283,1
10004035290.Lmbr1l,brown,islet,0.732889121,NO,,Lmbr1l,10004035290,1
507787.Srrm3,brown,islet,0.732668751,NO,,Srrm3,507787,1
10003843537.Dnajb12,brown,islet,0.732575563,NO,,Dnajb12,10003843537,1
10004034383.Upf3b,brown,islet,0.731785861,NO,,Upf3b,10004034383,1
507961.Morn1,brown,islet,0.731110259,NO,,Morn1,507961,1
10004037015.Itsn2,brown,islet,0.730370111,NO,,Itsn2,10004037015,1
10003842229.Cox7c,brown,islet,0.730300504,NO,,Cox7c,10003842229,1
500122.Farsb,brown,islet,0.730195919,NO,,Farsb,500122,1
10003115793.Gm44781,brown,islet,0.730093426,NO,,Gm44781,10003115793,1
498802.Slc38a9,brown,islet,0.729875636,NO,,Slc38a9,498802,1
517413.Ttll4,brown,islet,0.729630146,NO,,Ttll4,517413,1
10003118342.Gm9071,brown,islet,0.728838534,NO,,Gm9071,10003118342,1
504312.Rbm6,brown,islet,0.728681531,NO,,Rbm6,504312,1
10003843470.Atp8a1,brown,islet,0.728670607,NO,,Atp8a1,10003843470,1
10003839185.Klf3,brown,islet,0.728139744,NO,,Klf3,10003839185,1
510794.Ncapd2,brown,islet,0.727763561,NO,,Ncapd2,510794,1
10002929796.Apex2,brown,islet,0.727455266,NO,,Apex2,10002929796,1
515668.Jkamp,brown,islet,0.727123173,NO,,Jkamp,515668,1
1475886.Dclre1c,brown,islet,0.726821233,NO,,Dclre1c,1475886,1
10003118248.Ptprn2,brown,islet,0.72667133,NO,,Ptprn2,10003118248,1
10004036528.Heg1,brown,islet,0.725504199,NO,,Heg1,10004036528,1
518877.Baz2a,brown,islet,0.725482541,NO,,Baz2a,518877,1
10003839109.Man1a,brown,islet,0.725367286,NO,,Man1a,10003839109,1
1374178.Mast4,brown,islet,0.724737092,NO,,Mast4,1374178,1
10004034140.Marf1,brown,islet,0.724682966,NO,,Marf1,10004034140,1
10004036324.Ppp4r1l-ps,brown,islet,0.724446146,NO,,Ppp4r1l-ps,10004036324,1
10003114034.Gm49353,brown,islet,0.724368681,NO,,Gm49353,10003114034,1
10003839308.Ralgapa2,brown,islet,0.724312916,NO,,Ralgapa2,10003839308,1
10003840333.Zfp827,brown,islet,0.723485252,NO,,Zfp827,10003840333,1
10003838327.Klf7,brown,islet,0.723134057,NO,,Klf7,10003838327,1
10003845212.A730011C13Rik,brown,islet,0.722919228,NO,,A730011C13Rik,10003845212,1
507462.Akap8,brown,islet,0.722858684,NO,,Akap8,507462,1
10003844922.Plut,brown,islet,0.722147031,NO,,Plut,10003844922,1
510911.Marchf7,brown,islet,0.7218552,NO,,Marchf7,510911,1
10002916876.Tbx6,brown,islet,0.721835889,NO,,Tbx6,10002916876,1
10003838909.Ccdc191,brown,islet,0.720831266,NO,,Ccdc191,10003838909,1
10003844063.Ubr2,brown,islet,0.720472128,NO,,Ubr2,10003844063,1
10003838105.Isy1,brown,islet,0.71976175,NO,,Isy1,10003838105,1
10004037984.Brf1,brown,islet,0.719289236,NO,,Brf1,10004037984,1
507021.Slc25a39,brown,islet,0.719250778,NO,,Slc25a39,507021,1
10003844719.Arhgef7,brown,islet,0.719229624,NO,,Arhgef7,10003844719,1
514303.Gtpbp2,brown,islet,0.719084592,NO,,Gtpbp2,514303,1
501444.Herc4,brown,islet,0.719042043,NO,,Herc4,501444,1
10003116886.Apc,brown,islet,0.718383962,NO,,Apc,10003116886,1
10004038245.Tsc22d2,brown,islet,0.718354225,NO,,Tsc22d2,10004038245,1
519430.Zfr2,brown,islet,0.717664943,NO,,Zfr2,519430,1
498995.Zdhhc20,brown,islet,0.71685301,NO,,Zdhhc20,498995,1
517168.Cul4a,brown,islet,0.715985454,NO,,Cul4a,517168,1
501407.Txndc12,brown,islet,0.715472516,NO,,Txndc12,501407,1
500726.Eqtn,brown,islet,0.715420194,NO,,Eqtn,500726,1
10004037649.Fus,brown,islet,0.715400431,NO,,Fus,10004037649,1
505163.Pus3,brown,islet,0.715221007,NO,,Pus3,505163,1
10002172133.Eif2ak1,brown,islet,0.714963656,NO,,Eif2ak1,10002172133,1
503806.Col7a1,brown,islet,0.714166817,NO,,Col7a1,503806,1
10003842338.Zfp652,brown,islet,0.713704287,NO,,Zfp652,10003842338,1
514265.Sirpa,brown,islet,0.713546614,NO,,Sirpa,514265,1
507419.Msantd2,brown,islet,0.713172611,NO,,Msantd2,507419,1
504222.Appl2,brown,islet,0.712862385,NO,,Appl2,504222,1
10002904115.Rbm26,brown,islet,0.712370713,NO,,Rbm26,10002904115,1
501002.Prkab2,brown,islet,0.712134972,NO,,Prkab2,501002,1
10003841635.Gm43730,brown,islet,0.711897728,NO,,Gm43730,10003841635,1
515945.Pdcd4,brown,islet,0.711138847,NO,,Pdcd4,515945,1
10003838576.Atxn1,brown,islet,0.711117364,NO,,Atxn1,10003838576,1
497997.B4galnt1,brown,islet,0.710758676,NO,,B4galnt1,497997,1
10003845443.Eif5b,brown,islet,0.709824199,NO,,Eif5b,10003845443,1
504226.Atxn7,brown,islet,0.70827161,NO,,Atxn7,504226,1
10004036869.Zfp687,brown,islet,0.708085859,NO,,Zfp687,10004036869,1
10003838148.Cdc42,brown,islet,0.708081633,NO,,Cdc42,10003838148,1
10002904626.Wdfy3,brown,islet,0.70785249,NO,,Wdfy3,10002904626,1
10002901165.Ovgp1,brown,islet,0.707381616,NO,,Ovgp1,10002901165,1
10002897858.Tspyl2,brown,islet,0.70723565,NO,,Tspyl2,10002897858,1
10002927982.A330023F24Rik,brown,islet,0.707200865,NO,,A330023F24Rik,10002927982,1
10002916635.Kif12,brown,islet,0.70688451,NO,,Kif12,10002916635,1
10003843025.Ripk4,brown,islet,0.706861856,NO,,Ripk4,10003843025,1
10003839138.Phkb,brown,islet,0.706040839,NO,,Phkb,10003839138,1
504823.Tmem191c,brown,islet,0.705735101,NO,,Tmem191c,504823,1
10003844913.Pds5b,brown,islet,0.705484767,NO,,Pds5b,10003844913,1
10004034885.Bicral,brown,islet,0.704373515,NO,,Bicral,10004034885,1
10003113623.A630023P12Rik,brown,islet,0.704299373,NO,,A630023P12Rik,10003113623,1
503020.Slc22a23,brown,islet,0.704161955,NO,,Slc22a23,503020,1
10003842339.Gpatch8,brown,islet,0.704023506,NO,,Gpatch8,10003842339,1
510481.Nxf1,brown,islet,0.70292894,NO,,Nxf1,510481,1
500895.Jak3,brown,islet,0.702841343,NO,,Jak3,500895,1
10003839035.Senp6,brown,islet,0.701729672,NO,,Senp6,10003839035,1
10002910590.Nrsn2,brown,islet,0.70115365,NO,,Nrsn2,10002910590,1
10003842672.Slc24a2,brown,islet,0.700936202,NO,,Slc24a2,10003842672,1
10003844530.Arid4b,brown,islet,0.700218329,NO,,Arid4b,10003844530,1
501193.Snhg20,brown,islet,0.699989684,NO,,Snhg20,501193,1
10003845022.Tapt1,brown,islet,0.699713989,NO,,Tapt1,10003845022,1
518984.Nfat5,brown,islet,0.699687225,NO,,Nfat5,518984,1
497719.Vmn1r2,brown,islet,0.69942445,NO,,Vmn1r2,497719,1
518224.Ogt,brown,islet,0.698586082,NO,,Ogt,518224,1
10004038264.Gtf2i,brown,islet,0.698567359,NO,,Gtf2i,10004038264,1
10003843879.Atl3,brown,islet,0.698470096,NO,,Atl3,10003843879,1
517095.Srsf4,brown,islet,0.698001048,NO,,Srsf4,517095,1
10003843037.Gabbr1,brown,islet,0.697299428,NO,,Gabbr1,10003843037,1
517873.Mlxipl,brown,islet,0.696788527,NO,,Mlxipl,517873,1
10004038346.Senp6,brown,islet,0.696715522,NO,,Senp6,10004038346,1
10003845948.Celf4,brown,islet,0.696598548,NO,,Celf4,10003845948,1
519132.Gata6,brown,islet,0.696277876,NO,,Gata6,519132,1
505847.Ogt,brown,islet,0.695995439,NO,,Ogt,505847,1
10004036593.Bub3,brown,islet,0.695187697,NO,,Bub3,10004036593,1
10003842246.Tnrc6c,brown,islet,0.695109793,NO,,Tnrc6c,10003842246,1
502245.Zfp553,brown,islet,0.69488902,NO,,Zfp553,502245,1
504702.Eno3,brown,islet,0.693702832,NO,,Eno3,504702,1
10004036199.Mirg,brown,islet,0.693556869,NO,,Mirg,10004036199,1
10004035545.Dcaf8,brown,islet,0.693475139,NO,,Dcaf8,10004035545,1
10003838197.Maml3,brown,islet,0.693093772,NO,,Maml3,10003838197,1
509308.Ank3,brown,islet,0.692701186,NO,,Ank3,509308,1
10002937816.Atg9a,brown,islet,0.692599267,NO,,Atg9a,10002937816,1
10002902260.Adgb,brown,islet,0.692483282,NO,,Adgb,10002902260,1
10004036145.Ythdf2,brown,islet,0.692387235,NO,,Ythdf2,10004036145,1
509035.Zfr,brown,islet,0.692324213,NO,,Zfr,509035,1
499599.Pnisr,brown,islet,0.692087086,NO,,Pnisr,499599,1
512505.Tial1,brown,islet,0.691410403,NO,,Tial1,512505,1
500729.Tbc1d8b,brown,islet,0.691103804,NO,,Tbc1d8b,500729,1
518648.Scn8a,brown,islet,0.691098989,NO,,Scn8a,518648,1
